,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
779,Bán,2105000000,59.1,quận 9,2,1,Ko,None,Đông Nam,25.0,False,S1.012512-Vinhome Grand Park
780,Thuê,7000000,59.1,quận 9,2,1,None,None,Tây Bắc,19.0,False,S1.011904-Vinhome Grand Park
781,Thuê,7500000,46.7,quận 9,1,1,Full,None,Tây Bắc,18.0,False,S1.011818-Vinhome Grand Park
782,Bán,2245000000,59.1,quận 9,2,1,Ko,None,Đông Nam,19.0,False,S1.011912-Vinhome Grand Park
783,Bán,2081000000,51.7,quận 9,None,None,Ko,None,Đông Nam,21.0,False,S1.012114-Vinhome Grand Park
784,Bán,2263000000,59.2,quận 9,2,1,Ko,None,Đông Nam,21.0,False,S1.012108-Vinhome Grand Park
785,Bán,1736000000,46.5,quận 9,1,1,Ko,None,Tây Bắc,21.0,False,S1.012102-Vinhome Grand Park
786,Bán,3306000000,69.2,quận 9,None,None,None,None,Đông Nam,22.0,False,S1.012211-Vinhome Grand Park
787,Bán,2083000000,46.7,quận 9,1,1,Full,None,Tây Bắc,23.0,False,S1.012318-Vinhome Grand Park
788,Thuê,6500000,30.9,quận 9,None,None,Full,None,Đông Nam,22.0,False,S1.012210-Vinhome Grand Park
789,Bán,2300000000,51.7,quận 9,None,None,Full,None,Đông Nam,22.0,False,S1.012214-Vinhome Grand Park
790,Bán,2167000000,51.7,quận 9,None,None,Có,None,Đông Nam,17.0,False,S1.011714-Vinhome Grand Park
791,Thuê,6000000,33.8,quận 9,None,None,None,None,Tây Bắc,18.0,False,S1.011803-Vinhome Grand Park
792,Bán,1845000000,46.7,quận 9,1,1,Ko,None,Tây Bắc,15.0,False,S1.011518-Vinhome Grand Park
793,Bán,1386000000,33.6,quận 9,None,None,Ko,None,Tây Bắc,15.0,False,S1.011519-Vinhome Grand Park
794,Thuê,7000000,59.1,quận 9,2,1,Có,None,Tây Bắc,14.0,False,S1.011404-Vinhome Grand Park
795,Thuê,8000000,59.1,quận 9,2,1,Full,None,Đông Nam,14.0,False,S1.011412-Vinhome Grand Park
796,Thuê,7900000,30.9,quận 9,None,None,Full,None,Đông Nam,15.0,False,S1.011510-Vinhome Grand Park
797,Thuê,6000000,59.1,quận 9,2,1,None,None,Tây Bắc,15.0,False,S1.011504-Vinhome Grand Park
798,Bán,1705000000,46.5,quận 9,1,1,None,None,Tây Bắc,14.0,False,S1.011402-Vinhome Grand Park
799,Bán,2465000000,59.2,quận 9,2,1,Có,None,Đông Nam,18.0,False,S1.011808-Vinhome Grand Park
800,Bán,3284000000,81.5,quận 9,3,2,Ko,None,Tây Bắc,18.0,False,S1.011806-Vinhome Grand Park
801,Bán,2883000000,69.2,quận 9,None,None,Ko,None,Tây Bắc,18.0,False,S1.011816-Vinhome Grand Park
802,Bán,1900000000,51.7,quận 9,None,None,Ko,None,Đông Nam,8.0,False,S1.010814-Vinhome Grand Park
803,Bán,2780000000,59.2,quận 9,2,1,Full,None,Đông Nam,8.0,False,S1.010808-Vinhome Grand Park
804,Bán,2142000000,59.1,quận 9,2,1,Ko,None,Tây Bắc,10.0,False,S1.011005-Vinhome Grand Park
805,Bán,3431000000,69.2,quận 9,2,2,Full,None,Đông Nam,9.0,False,S1.010915-Vinhome Grand Park
806,Bán,1895000000,46.5,quận 9,1,1,Ko,None,Tây Bắc,10.0,False,S1.011002-Vinhome Grand Park
807,Thuê,6000000,46.7,quận 9,None,None,Full,None,Tây Bắc,11.0,False,S1.011117-Vinhome Grand Park
808,Bán,1500000000,33.8,quận 9,None,None,None,None,Tây Bắc,10.0,False,S1.011003-Vinhome Grand Park
809,Thuê,3500000,30.9,quận 9,None,None,Ko,None,Đông Nam,11.0,False,S1.011110-Vinhome Grand Park
810,Bán,2187000000,59.2,quận 9,2,1,Ko,None,Đông Nam,11.0,False,S1.011108-Vinhome Grand Park
811,Thuê,10500000,59.1,quận 9,2,1,Full,None,Đông Nam,12.0,False,S1.011212-Vinhome Grand Park
812,Bán,2187500000,51.7,quận 9,None,None,Ko,None,Đông Nam,12.0,False,S1.011214-Vinhome Grand Park
813,Bán,2839000000,81.5,quận 9,3,2,Ko,None,Tây Bắc,13.0,False,S1.011306-Vinhome Grand Park
814,Bán,1750000000,46.7,quận 9,1,1,Ko,None,Tây Bắc,12.0,False,S1.011217-Vinhome Grand Park
815,Thuê,6500000,58.9,quận 9,2,1,None,None,Đông Nam,3.0,False,S1.010313-Vinhome Grand Park
816,Thuê,8000000,69.2,quận 9,None,None,Full,None,Đông Nam,3.0,False,S1.010315-Vinhome Grand Park
817,Thuê,15000000,69.2,quận 9,2,2,Full,None,Đông Nam,7.0,False,S1.010707-Vinhome Grand Park
818,Bán,2616000000,46.7,quận 9,None,None,Ko,None,Tây Bắc,5.0,False,S1.010518-Vinhome Grand Park
819,Thuê,7000000,59.1,quận 9,2,1,Có,None,Tây Bắc,5.0,False,S1.010504-Vinhome Grand Park
820,Bán,2766000000,69.2,quận 9,2,2,Ko,None,Đông Nam,5.0,False,S1.010507-Vinhome Grand Park
821,Bán,2400000000,58.9,quận 9,2,1,Có,None,Đông Nam,6.0,False,S1.010613-Vinhome Grand Park
822,Thuê,6000000,59.1,quận 9,2,1,Có,None,Tây Bắc,7.0,False,S1.010705-Vinhome Grand Park
823,Thuê,8000000,59.1,quận 9,2,1,Full,None,Tây Bắc,7.0,False,S1.010704-Vinhome Grand Park
824,Bán,3000000000,81.5,quận 9,3,2,Có,None,Tây Bắc,5.0,False,S1.010506-Vinhome Grand Park
825,Bán,2050000000,51.7,quận 9,None,None,Full,None,Đông Nam,7.0,False,S1.010714-Vinhome Grand Park
826,Thuê,12000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,A-10-12-Him Lam Phú An
827,Bán,2450000000,76.0,None,2,2,Ko,None,Tây Nam,8.0,False,D1.08.06-4S Linh Đông
828,Thuê,25000000,240.0,thủ đức,Shophouse,Shophouse,Ko,None,Đông Nam,0.0,False,SH08-Saigon Avenue
829,Bán,2393000000,76.56,thủ đức,3,2,Full,Sổ hồng,Tây Nam,7.0,False,A1-07.10-Sunview Town
830,Thuê,15000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,24.0,False,B-24-07-Saigon Gateway
831,Bán,1800000000,70.72,None,2,2,None,None,Tây Bắc,18.0,False,A1-A6-19 / 18.06-nan
832,Thuê,14000000,90.0,None,3,2,Full,None,Đông Bắc,None,False,B-12-20-Saigon gateway
833,Bán,2700000000,69.6,quận 9,2,2,Full,HDMB,Tây Bắc,8.0,False,C-08-04-Him Lam Phú An
834,Thuê,8000000,68.73,bình dương,3,2,None,None,Tây Nam,6.0,False,B06.04-Marina Tower
835,Bán,2100000000,76.56,thủ đức,3,2,Ko,Sổ hồng,Tây Nam,11.0,False,A1-11.19-Sunview Town
836,Bán,2200000000,76.56,None,3,2,Ko,None,Tây Nam,0.0,False,A1-11.19-nan
837,Bán,4400000000,57.0,None,Duplex,Duplex,Ko,None,Đông Nam,None,False,D2-17-04-Gia Hòa 
838,Bán,3196000000,90.0,None,3,2,Có,None,Tây Nam,None,False,B-17-19-Saigon gateway
839,Thuê,11000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,B-17-07-Saigon Gateway
840,Thuê,12000000,69.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-12-Saigon Gateway
841,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-Marina Tower
842,Thuê,8000000,None,None,None,None,Có,None,None,None,False,Căn hộ ngày Phạm Văn Đồng-Chung cư gần Phạm Văn Đồng
843,Thuê,8000000,68.73,bình dương,3,2,Full,None,Tây Nam,6.0,False,B06.04-Marina Tower
844,Bán,2026000000,77.22,bình dương,3,2,Có,None,Tây Nam,18.0,False,A18.03-Marina Tower
845,Thuê,8500000,57.0,None,2,2,Full,None,Đông Nam,11.0,False,A2-11.06-Sunview Town
846,Bán,2200000000,0.0,None,2,2,Full,HDMB,None,6.0,True,A1.06.09-4s linh đông
847,Bán,2633000000,66.0,None,2,2,Full,None,Tây Nam,0.0,False,B3-05-09-Gia Hòa 
848,Thuê,11000000,71.17,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,B-11-11-Saigon Gateway
849,Thuê,10000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,13.0,False,A-12b-11-Saigon Gateway
850,Bán,2595000000,70.0,None,2,2,Full,None,None,0.0,False,D-10-14-nan
851,Bán,3021000000,69.32,quận 9,2,2,Full,HDMB,Tây Bắc,5.0,False,A-05-19-Him Lam Phú An
852,Thuê,15000000,77.0,None,3,2,Ko,None,Tây Bắc,None,False,C.20.18-P1-Saigon Avenu
853,Bán,1776000000,77.22,bình dương,3,2,None,None,Tây Bắc,13.0,False,C13.17-Marina Tower
854,Bán,1826000000,77.22,bình dương,3,2,Ko,None,Đông Nam,18.0,False,C18.16-Marina Tower
855,Bán,1700000000,68.73,None,3,2,Ko,None,Tây Bắc,None,False,B15.12-nan
856,Bán,4516000000,110.0,None,Shophouse,Shophouse,Ko,None,None,0.0,False,SB.04-Marina tower
857,Bán,2000000000,68.0,None,3,2,Có,None,Tây Bắc,None,False,B13.13-Marina tower
858,Bán,1850000000,77.0,None,3,2,Ko,None,Tây Nam,None,False,A14.03-Marina tower
859,Bán,2632000000,64.2,thủ đức,2,2,None,Sổ hồng,Đông Nam,17.0,False,B0-17.09-Sunview Town
860,Bán,3100000000,71.7,bình dương,Shophouse,Shophouse,None,None,None,0.0,False,SB.19-Marina Tower
861,Thuê,12000000,110.8,bình dương,Shophouse,Shophouse,Ko,None,None,0.0,False,SB.04-Marina Tower
862,Bán,3905000000,103.7,bình dương,Shophouse,Shophouse,None,None,None,0.0,False,SB.11-Marina Tower
863,Bán,5918000000,125.8,bình dương,Shophouse,Shophouse,None,None,None,0.0,False,SB.09-Marina Tower
864,Bán,5000000000,88.2,bình dương,Shophouse,Shophouse,Ko,None,None,0.0,False,SB.10-Marina Tower
865,Bán,1726000000,59.94,bình dương,2,2,Có,None,Tây Bắc,17.0,False,C17.02-Marina Tower
866,Bán,2300000000,77.22,bình dương,3,2,None,None,Tây Bắc,17.0,False,C17.17-Marina Tower
867,Thuê,7000000,61.62,bình dương,2,2,None,None,Tây Bắc,19.0,False,C19.20-Marina Tower
868,Bán,1826000000,59.94,bình dương,2,2,Full,None,Đông Nam,17.0,False,C17.15-Marina Tower
869,Bán,1920000000,71.6,bình dương,2,2,Ko,None,Đông Nam,19.0,False,C19.09-Marina Tower
870,Bán,1638000000,59.94,bình dương,2,2,None,None,Đông Nam,19.0,False,C19.15-Marina Tower
871,Bán,1700000000,53.53,bình dương,2,2,Có,None,Đông Nam,17.0,False,C17.12-Marina Tower
872,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Tây Bắc,13.0,False,C13.17-Marina Tower
873,Bán,2600000000,77.22,bình dương,3,2,Có,None,Đông Nam,13.0,False,C13.16-Marina Tower
874,Bán,1846000000,79.2,bình dương,3,2,Ko,None,Đông Nam,14.0,False,C14.08-Marina Tower
875,Bán,2100000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,14.0,False,C14.18-Marina Tower
876,Thuê,7000000,77.22,bình dương,3,2,None,None,Đông Nam,14.0,False,C14.16-Marina Tower
877,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Đông Nam,15.0,False,C15.16-Marina Tower
878,Bán,2046000000,79.2,bình dương,3,2,None,None,Đông Nam,16.0,False,C16.08-Marina Tower
879,Thuê,6000000,59.94,bình dương,2,2,Full,None,Đông Nam,16.0,False,C16.11-Marina Tower
880,Bán,1950000000,79.2,bình dương,3,2,None,None,Đông Nam,11.0,False,C11.08-Marina Tower
881,Bán,1950000000,79.2,bình dương,3,2,Ko,None,Đông Nam,11.0,False,C11.08-Marina Tower
882,Bán,1750000000,59.94,bình dương,2,2,Có,None,Đông Nam,12.0,False,C12.15-Marina Tower
883,Bán,1596000000,53.53,bình dương,2,2,Ko,None,Đông Bắc,16.0,False,A16.06-Marina Tower
884,Bán,2053000000,71.6,bình dương,2,2,Full,None,Đông Nam,11.0,False,C11.18-Marina Tower
885,Bán,1750000000,59.94,bình dương,2,2,Ko,None,Đông Nam,10.0,False,C10.10-Marina Tower
886,Bán,1838000000,71.6,bình dương,2,2,Ko,None,Đông Nam,19.0,False,C19.14-Marina Tower
887,Bán,1550000000,51.46,bình dương,1,1,None,None,Đông Bắc,13.0,False,A13.10-Marina Tower
888,Bán,1800000000,61.62,bình dương,2,2,Full,None,Tây Bắc,10.0,False,C10.20-Marina Tower
889,Bán,2000000000,71.6,bình dương,2,2,Full,None,Đông Nam,12.0,False,C12.14-Marina Tower
890,Bán,2100000000,77.22,bình dương,3,2,Full,None,Đông Nam,7.0,False,C07.17-Marina Tower
891,Bán,1620000000,53.53,bình dương,2,2,Ko,None,Đông Nam,7.0,False,C07.13-Marina Tower
892,Bán,1800000000,59.94,bình dương,None,None,None,None,Đông Nam,7.0,False,C07.10-Marina Tower
893,Bán,1950000000,77.22,bình dương,3,2,Có,None,Đông Nam,7.0,False,C07.16-Marina Tower
894,Bán,1900000000,77.22,bình dương,3,2,Ko,None,Đông Nam,9.0,False,C09.17-Marina Tower
895,Bán,1700000000,59.94,bình dương,2,2,None,None,Tây Bắc,10.0,False,C10.02-Marina Tower
896,Bán,1730000000,59.94,bình dương,2,2,Có,None,Đông Bắc,19.0,False,B19.01-Marina Tower
897,Bán,2100000000,73.89,bình dương,2,2,None,None,Tây Nam,19.0,False,B19.09-Marina Tower
898,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Đông Nam,5.0,False,C05.16-Marina Tower
899,Bán,1700000000,61.62,bình dương,2,2,Full,None,Đông Nam,5.0,False,C05.20-Marina Tower
900,Bán,1630000000,53.53,bình dương,2,2,Có,None,Đông Nam,6.0,False,C06.12-Marina Tower
901,Bán,1800000000,59.94,bình dương,2,2,None,None,Đông Nam,7.0,False,C07.02-Marina Tower
902,Bán,1700000000,59.94,bình dương,2,2,None,None,Đông Bắc,16.0,False,A16.08-Marina Tower
903,Bán,2000000000,79.2,bình dương,3,2,Có,None,Đông Nam,6.0,False,C06.08-Marina Tower
904,Bán,3059000000,116.56,bình dương,3,2,None,None,Tây Nam,14.0,False,B14.09-Marina Tower
905,Bán,1948000000,59.94,bình dương,2,2,Có,None,Đông Bắc,16.0,False,B16.01-Marina Tower
906,Bán,1900000000,59.94,bình dương,2,2,Full,None,Đông Nam,15.0,False,B15.14-Marina Tower
907,Bán,1838000000,65.03,bình dương,2,2,Có,None,Tây Nam,15.0,False,B15.07-Marina Tower
908,Bán,2040000000,77.22,bình dương,3,2,Có,None,Đông Bắc,16.0,False,B16.03-Marina Tower
909,Bán,1850000000,70.2,bình dương,2,2,Ko,None,Tây Bắc,18.0,False,B18.12-Marina Tower
910,Bán,1853000000,70.2,bình dương,2,2,Có,None,Tây Nam,17.0,False,B17.06-Marina Tower
911,Bán,1930000000,65.03,bình dương,2,2,Có,None,Tây Nam,16.0,False,B16.06-Marina Tower
912,Bán,1826000000,59.94,bình dương,2,2,Có,None,Đông Bắc,18.0,False,B18.02-Marina Tower
913,Bán,1950000000,73.89,bình dương,2,2,Có,None,Tây Nam,18.0,False,B18.09- Marina Tower 
914,Bán,1803000000,59.94,bình dương,2,2,Có,None,Đông Bắc,16.0,False,B16.02-Marina Tower
915,Bán,1750000000,59.0,bình dương,2,2,Full,None,Tây Bắc,17.0,False,B17.10-Marina Tower
916,Bán,3500000000,150.0,bình dương,None,None,Ko,None,Tây Nam,14.0,False,A14.12-Marina Tower
917,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Tây Nam,17.0,False,B17.04-Marina Tower
918,Bán,1950000000,71.6,bình dương,2,2,Có,None,Tây Nam,10.0,False,B10.07-Marina Tower
919,Bán,2244000000,68.73,bình dương,3,2,Có,None,Tây Nam,10.0,False,B10.04-Marina Tower
920,Bán,2464000000,77.0,bình dương,3,2,Có,None,Đông Nam,14.0,False,C14.16-Marina Tower
921,Bán,2200000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,10.0,False,B10.12- Marina Tower 
922,Bán,1900000000,71.6,bình dương,2,2,Ko,None,Tây Nam,10.0,False,B10.08- Marina Tower 
923,Bán,2300000000,77.22,bình dương,3,2,None,None,Đông Bắc,13.0,False,B13.03-Marina Tower
924,Bán,2000000000,71.6,bình dương,2,2,Ko,None,Tây Nam,12.0,False,B12.08-Marina Tower
925,Bán,2100000000,71.6,bình dương,2,2,None,None,Tây Nam,12.0,False,B12.07-Marina Tower
926,Bán,2300000000,73.89,bình dương,2,2,Full,None,Tây Nam,13.0,False,B13.09-Marina Tower
927,Bán,1850000000,68.73,bình dương,3,2,Có,None,Tây Nam,13.0,False,B13.04-Marina Tower
928,Bán,2559000000,77.22,bình dương,3,2,Full,None,Đông Nam,13.0,False,B13.14-Marina Tower
929,Bán,1970000000,71.6,bình dương,2,2,Có,None,Tây Nam,13.0,False,B13.07-Marina Tower
930,Bán,1750000000,59.94,bình dương,2,2,Full,None,Đông Bắc,13.0,False,B13.01-Marina Tower
931,Bán,2100000000,77.22,bình dương,3,2,Full,None,Đông Bắc,5.0,False,B05.03-Marina Tower
932,Bán,2200000000,68.73,bình dương,3,2,Full,None,Tây Nam,6.0,False,B06.04-Marina Tower
933,Bán,2300000000,59.94,bình dương,2,2,Có,None,Đông Nam,8.0,False,B08.13-Marina Tower
934,Bán,1520000000,53.55,bình dương,1,1,Full,None,Tây Nam,6.0,False,B06.05-Marina Tower
935,Bán,2400000000,71.6,bình dương,2,2,None,None,Đông Nam,16.0,False,C16.09-Marina Tower
936,Bán,2228000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,5.0,False,B05.11-Marina Tower
937,Bán,2000000000,77.22,bình dương,3,2,Full,None,Đông Bắc,9.0,False,B09.03-Marina Tower
938,Bán,1900000000,68.73,bình dương,3,2,None,None,Tây Nam,8.0,False,B08.04-Marina Tower
939,Bán,1650000000,53.64,bình dương,2,2,Full,None,Đông Nam,7.0,False,B07.14-Marina Tower
940,Bán,2150000000,71.6,bình dương,2,2,Full,None,Tây Bắc,7.0,False,B07.12-Marina Tower
941,Bán,1600000000,53.64,bình dương,2,2,Có,None,Đông Nam,9.0,False,B09.14-Marina Tower
942,Bán,2000000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,6.0,False,B06.11-Marina Tower
943,Bán,2000000000,73.89,bình dương,2,2,Ko,None,Tây Nam,8.0,False,B08.09-Marina Tower
944,Bán,1750000000,59.0,bình dương,2,2,Full,None,Tây Bắc,8.0,False,B08.10-Marina Tower
945,Bán,1947500000,71.6,bình dương,2,2,Ko,None,Tây Bắc,8.0,False,B08.12-Marina Tower
946,Bán,1730000000,59.94,bình dương,2,2,Ko,None,Tây Nam,17.0,False,A17.02-Marina Tower
947,Bán,1826000000,61.62,bình dương,2,2,Ko,None,Tây Nam,16.0,False,A16.01-Marina Tower
948,Bán,2500000000,79.2,bình dương,3,2,Full,None,Đông Bắc,16.0,False,A16.11-Marina Tower
949,Bán,2000000000,61.62,bình dương,2,2,Có,None,Tây Nam,16.0,False,A16.16-Marina Tower
950,Bán,2158000000,79.2,bình dương,3,2,Full,None,Đông Bắc,17.0,False,A17.11-Marina Tower
951,Bán,1980000000,73.89,bình dương,2,2,Có,None,Tây Nam,10.0,False,B10.09-Marina Tower
952,Bán,2056000000,77.22,bình dương,3,2,Có,None,Tây Nam,18.0,False,A18.03-Marina Tower
953,Thuê,7500000,61.62,bình dương,2,2,None,None,Tây Nam,18.0,False,A18.17-Marina Tower
954,Bán,2246000000,79.2,bình dương,3,2,Full,None,Đông Bắc,18.0,False,A18.11-Marina Tower
955,Bán,2254000000,78.31,bình dương,3,2,Ko,None,Tây Nam,19.0,False,A19.12-Marina Tower
956,Bán,1799000000,59.94,bình dương,2,2,Full,None,Tây Nam,19.0,False,A19.02-Marina Tower
957,Bán,2100000000,71.6,bình dương,2,2,Full,None,Tây Nam,17.0,False,A17.14-Marina Tower
958,Bán,2100000000,77.22,bình dương,3,2,Có,None,Đông Bắc,18.0,False,A18.04-Marina Tower
959,Bán,1780000000,59.94,bình dương,2,2,Full,None,Đông Bắc,19.0,False,A19.05-Marina Tower
960,Bán,1950000000,77.22,bình dương,3,2,Ko,None,Đông Bắc,12.0,False,A12.04-Marina Tower
961,Bán,1788000000,59.94,bình dương,2,2,Có,None,Đông Bắc,14.0,False,A14.09-Marina Tower
962,Bán,1800000000,59.94,bình dương,2,2,Có,None,Tây Nam,12.0,False,A12.16-Marina Tower
963,Bán,2070000000,79.2,bình dương,3,2,None,None,Đông Bắc,13.0,False,A13.11-Marina Tower
964,Bán,1926000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-Marina Tower
965,Thuê,6500000,59.94,bình dương,2,2,Có,None,Đông Bắc,14.0,False,A14.09-Marina Tower
966,Bán,2500000000,77.22,bình dương,3,2,Full,None,Tây Bắc,6.0,False,C06.17-Marina Tower
967,Bán,2550000000,71.6,bình dương,2,2,None,None,Tây Nam,8.0,False,A08.15-Marina Tower
968,Bán,1688000000,59.94,bình dương,2,2,Ko,None,Đông Bắc,15.0,False,A15.09-Marina Tower
969,Bán,2000000000,71.6,bình dương,2,2,None,None,Đông Nam,7.0,False,C07.14-Marina Tower
970,Bán,2387600000,77.22,bình dương,3,2,Full,None,Đông Bắc,10.0,False,A10.04-Marina Tower
971,Bán,1900000000,79.2,bình dương,3,2,Ko,None,Đông Bắc,11.0,False,A11.11-Marina Tower
972,Thuê,7000000,47.62,bình dương,1,1,Ko,None,Tây Nam,16.0,False,A16.01-Marina Tower
973,Bán,1536000000,51.46,bình dương,1,1,Có,None,Đông Bắc,11.0,False,A11.10-Marina Tower
974,Bán,1506000000,51.46,bình dương,1,1,None,None,Đông Bắc,4.0,False,A04.07-Marina Tower
975,Bán,2007000000,77.22,bình dương,3,2,Full,None,Đông Bắc,5.0,False,A05.04-Marina Tower
976,Bán,2000000000,79.2,bình dương,3,2,Có,None,Đông Bắc,5.0,False,A05.11-Marina Tower
977,Bán,2000000000,79.2,bình dương,3,2,None,None,Đông Bắc,7.0,False,A07.11-Marina Tower
978,Bán,1900000000,59.94,bình dương,2,2,Có,None,Đông Bắc,7.0,False,A07.05-Marina Tower
979,Thuê,9500000,86.98,None,3,2,Ko,None,Đông Bắc,None,False,C8-04-9 View
980,Thuê,12000000,69.0,None,2,2,Full,None,Tây Bắc,None,False,A-23-12-Saigon gateway
981,Thuê,12000000,69.0,None,2,2,Full,None,Tây Bắc,0.0,False,A-20-12-Saigon gateway
982,Thuê,9500000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,23.0,False,A-23-04-Saigon Gateway
983,Bán,3000000000,64.2,thủ đức,2,2,Ko,Sổ hồng,Đông Bắc,10.0,False,B0-10.28-Sunview Town
984,Thuê,6500000,63.0,thủ đức,2,2,Có,HDMB,None,8.0,True,B.8.810-Stown
985,Thuê,9000000,81.0,None,3,2,Ko,None,Tây Bắc,None,False,A13-04-9 View
986,Thuê,9000000,69.0,None,2,2,None,None,None,19.0,False,A-19-19-lavita garden
987,Thuê,9000000,68.0,None,2,2,Có,None,Đông Nam,None,False,A16-10-nan
988,Thuê,8000000,55.52,quận 9,2,1,Full,HDMB,Đông Nam,23.0,False,A-23-16-Saigon Gateway
989,Bán,2550000000,53.0,None,2,1,Ko,None,None,None,False,B-17-14-Saigon gateway
990,Thuê,8000000,73.0,None,2,2,Full,None,None,0.0,False,"B3-16-Sunview 1,2"
991,Thuê,10000000,None,None,None,None,None,None,None,None,False,A-11-02-Saigon Gateway
992,Thuê,12000000,68.0,None,2,2,Full,None,Đông Nam,None,False,D-11-03-Him lam phú an
993,Thuê,10000000,75.0,None,2,2,Full,None,Đông Bắc,None,False,D1.06.01-nan
994,Bán,2200000000,75.0,None,2,2,Full,None,None,6.0,False,A2.06.01-4S Linh Đông
995,Thuê,7000000,None,None,2,2,Ko,None,None,None,False,F.8.24-P2-nan
996,Bán,2800000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,16.0,False,C-16-05-Him Lam Phú An
997,Bán,1480000000,57.0,thủ đức,2,2,Ko,HDMB,Đông Nam,2.0,False,B.02.01-TDH RiverView
998,Bán,1870000000,47.59,thủ đức,2,1,None,None,Tây Bắc,11.0,False,D.17.11-P1-Saigon Avenue
999,Bán,2772000000,77.11,thủ đức,3,2,Có,None,Tây Bắc,7.0,False,C.1.7-P2-Saigon Avenue
1000,Bán,2800000000,77.11,thủ đức,3,2,Ko,None,Tây Bắc,18.0,False,C.20.18-P1-Saigon Avenue
1001,Bán,2300000000,62.27,thủ đức,2,2,Ko,None,Tây Bắc,17.0,False,B.2.17-P2-Saigon Avenue
1002,Thuê,8000000,62.27,thủ đức,2,2,Có,None,Tây Bắc,9.0,False,B.3.9-P2-Saigon Avenue
1003,Bán,2380600000,62.27,thủ đức,2,2,Ko,None,Tây Bắc,11.0,False,B.3.11-P2-Saigon Avenue
1004,Bán,2520000000,62.13,thủ đức,2,2,Ko,None,Đông Nam,17.0,False,F.8.17-P1-Saigon Avenue
1005,Bán,2982000000,77.11,thủ đức,3,2,None,None,Đông Nam,23.0,False,C.1.23-P1-Saigon Avenue
1006,Bán,2530000000,62.27,thủ đức,2,2,Full,None,Đông Nam,24.0,False,B.6.24-P1-Saigon Avenue
1007,Bán,2500000000,62.27,thủ đức,2,2,Full,None,Đông Nam,19.0,False,B.2.19-P1-Saigon Avenue
1008,Bán,2600000000,62.27,thủ đức,2,2,Full,None,Đông Nam,23.0,False,B.4.23-P1-Saigon Avenue
1009,Bán,2534000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,B.18.12-P2-Saigon Avenue
1010,Bán,2466000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,14.0,False,B.18.14-P2-Saigon Avenue
1011,Bán,2250000000,62.27,thủ đức,2,2,None,None,Đông Bắc,9.0,False,B.18.9-P2-Saigon Avenue
1012,Bán,2825000000,62.27,thủ đức,2,2,Full,None,Đông Bắc,11.0,False,A.15.11-P2-Saigon Avenue
1013,Bán,2425000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,10.0,False,B.16.10-P2-Saigon Avenue
1014,Bán,3000000000,85.0,None,3,2,Có,None,None,19.0,False,D1-19-04-4S Linh Đông
1015,Thuê,9000000,65.0,None,2,2,Full,None,None,12.0,False,B.20.14-P1-nan
1016,Bán,4680000000,85.2,None,2,2,None,None,Đông Bắc,12.0,False,T3-1203-Palm Heights
1017,Bán,4767000000,85.2,None,2,2,None,None,Đông Bắc,9.0,False,T3-0903-Palm Heights
1018,Thuê,12075000,77.1,None,2,2,None,None,Đông Bắc,4.0,False,T3-0404-Palm Heights
1019,Thuê,18000000,121.5,None,3,2,Có,None,Tây Nam,3.0,False,T3-0307-Palm Heights
