,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
757,Bán,1900000000,51.7,quận 9,None,None,Ko,None,Đông Nam,8.0,False,S1.010814-vinhome grand park
758,Bán,2780000000,59.2,quận 9,2,1,Full,None,Đông Nam,8.0,False,S1.010808-vinhome grand park
759,Bán,2142000000,59.1,quận 9,2,1,Ko,None,Tây Bắc,10.0,False,S1.011005-vinhome grand park
760,Bán,3431000000,69.2,quận 9,2,2,Full,None,Đông Nam,9.0,False,S1.010915-vinhome grand park
761,Bán,1895000000,46.5,quận 9,1,1,Ko,None,Tây Bắc,10.0,False,S1.011002-vinhome grand park
762,Thuê,6000000,46.7,quận 9,None,None,Full,None,Tây Bắc,11.0,False,S1.011117-vinhome grand park
763,Bán,1500000000,33.8,quận 9,None,None,None,None,Tây Bắc,10.0,False,S1.011003-vinhome grand park
764,Thuê,3500000,30.9,quận 9,None,None,Ko,None,Đông Nam,11.0,False,S1.011110-vinhome grand park
765,Bán,2187000000,59.2,quận 9,2,1,Ko,None,Đông Nam,11.0,False,S1.011108-vinhome grand park
766,Thuê,10500000,59.1,quận 9,2,1,Full,None,Đông Nam,12.0,False,S1.011212-vinhome grand park
767,Bán,2187500000,51.7,quận 9,None,None,Ko,None,Đông Nam,12.0,False,S1.011214-vinhome grand park
768,Bán,2839000000,81.5,quận 9,3,2,Ko,None,Tây Bắc,13.0,False,S1.011306-vinhome grand park
769,Bán,1750000000,46.7,quận 9,1,1,Ko,None,Tây Bắc,12.0,False,S1.011217-vinhome grand park
770,Thuê,6500000,58.9,quận 9,2,1,None,None,Đông Nam,3.0,False,S1.010313-vinhome grand park
771,Thuê,8000000,69.2,quận 9,None,None,Full,None,Đông Nam,3.0,False,S1.010315-vinhome grand park
772,Thuê,15000000,69.2,quận 9,2,2,Full,None,Đông Nam,7.0,False,S1.010707-vinhome grand park
773,Bán,2616000000,46.7,quận 9,None,None,Ko,None,Tây Bắc,5.0,False,S1.010518-vinhome grand park
774,Thuê,7000000,59.1,quận 9,2,1,Có,None,Tây Bắc,5.0,False,S1.010504-vinhome grand park
775,Bán,2766000000,69.2,quận 9,2,2,Ko,None,Đông Nam,5.0,False,S1.010507-vinhome grand park
776,Bán,2400000000,58.9,quận 9,2,1,Có,None,Đông Nam,6.0,False,S1.010613-vinhome grand park
777,Thuê,6000000,59.1,quận 9,2,1,Có,None,Tây Bắc,7.0,False,S1.010705-vinhome grand park
778,Thuê,8000000,59.1,quận 9,2,1,Full,None,Tây Bắc,7.0,False,S1.010704-vinhome grand park
779,Bán,3000000000,81.5,quận 9,3,2,Có,None,Tây Bắc,5.0,False,S1.010506-vinhome grand park
780,Bán,2050000000,51.7,quận 9,None,None,Full,None,Đông Nam,7.0,False,S1.010714-vinhome grand park
781,Thuê,12000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,A-10-12-him lam phú an
782,Bán,2450000000,76.0,thủ đức,2,2,Ko,None,Tây Nam,8.0,False,D1.08.06-4s linh đông
783,Bán,2393000000,76.56,thủ đức,3,2,Full,Sổ hồng,Tây Nam,7.0,False,A1-07.10-sunview town
784,Thuê,15000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,24.0,False,B-24-07-saigon gateway
785,Bán,1800000000,70.72,None,2,2,None,None,Tây Bắc,18.0,False,A1-A6-19 / 18.06-nan
786,Thuê,14000000,90.0,quận 9,3,2,Full,None,Đông Bắc,None,False,B-12-20-saigon gateway
787,Bán,2700000000,69.6,quận 9,2,2,Full,HDMB,Tây Bắc,8.0,False,C-08-04-him lam phú an
788,Thuê,8000000,68.73,bình dương,3,2,None,None,Tây Nam,6.0,False,B06.04-marina tower
789,Bán,2100000000,76.56,thủ đức,3,2,Ko,Sổ hồng,Tây Nam,11.0,False,A1-11.19-sunview town
790,Bán,2200000000,76.56,None,3,2,Ko,None,Tây Nam,0.0,False,A1-11.19-nan
791,Bán,3196000000,90.0,quận 9,3,2,Có,None,Tây Nam,None,False,B-17-19-saigon gateway
792,Thuê,11000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,B-17-07-saigon gateway
793,Thuê,12000000,69.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-12-saigon gateway
794,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-marina tower
795,Thuê,8000000,None,thủ đức,None,None,Có,None,None,None,False,Căn hộ ngày Phạm Văn Đồng-chung cư gần phạm văn đồng
796,Thuê,8000000,68.73,bình dương,3,2,Full,None,Tây Nam,6.0,False,B06.04-marina tower
797,Bán,2026000000,77.22,bình dương,3,2,Có,None,Tây Nam,18.0,False,A18.03-marina tower
798,Thuê,8500000,57.0,thủ đức,2,2,Full,None,Đông Nam,11.0,False,A2-11.06-sunview town
799,Bán,2200000000,0.0,thủ đức,2,2,Full,HDMB,None,6.0,True,A1.06.09-4s linh đông
800,Bán,2633000000,66.0,quận 9,2,2,Full,None,Tây Nam,0.0,False,B3-05-09-gia hòa 
801,Thuê,11000000,71.17,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,B-11-11-saigon gateway
802,Thuê,10000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,13.0,False,A-12b-11-saigon gateway
803,Bán,2595000000,70.0,None,2,2,Full,None,None,0.0,False,D-10-14-nan
804,Bán,3021000000,69.32,quận 9,2,2,Full,HDMB,Tây Bắc,5.0,False,A-05-19-him lam phú an
805,Thuê,15000000,77.0,thủ đức,3,2,Ko,None,Tây Bắc,None,False,C.20.18-P1-saigon avenu
806,Bán,1776000000,77.22,bình dương,3,2,None,None,Tây Bắc,13.0,False,C13.17-marina tower
807,Bán,1826000000,77.22,bình dương,3,2,Ko,None,Đông Nam,18.0,False,C18.16-marina tower
808,Bán,1700000000,68.73,None,3,2,Ko,None,Tây Bắc,None,False,B15.12-nan
809,Bán,2000000000,68.0,bình dương,3,2,Có,None,Tây Bắc,None,False,B13.13-marina tower
810,Bán,1850000000,77.0,bình dương,3,2,Ko,None,Tây Nam,None,False,A14.03-marina tower
811,Bán,2632000000,64.2,thủ đức,2,2,None,Sổ hồng,Đông Nam,17.0,False,B0-17.09-sunview town
812,Bán,1726000000,59.94,bình dương,2,2,Có,None,Tây Bắc,17.0,False,C17.02-marina tower
813,Bán,2300000000,77.22,bình dương,3,2,None,None,Tây Bắc,17.0,False,C17.17-marina tower
814,Thuê,7000000,61.62,bình dương,2,2,None,None,Tây Bắc,19.0,False,C19.20-marina tower
815,Bán,1826000000,59.94,bình dương,2,2,Full,None,Đông Nam,17.0,False,C17.15-marina tower
816,Bán,1920000000,71.6,bình dương,2,2,Ko,None,Đông Nam,19.0,False,C19.09-marina tower
817,Bán,1638000000,59.94,bình dương,2,2,None,None,Đông Nam,19.0,False,C19.15-marina tower
818,Bán,1700000000,53.53,bình dương,2,2,Có,None,Đông Nam,17.0,False,C17.12-marina tower
819,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Tây Bắc,13.0,False,C13.17-marina tower
820,Bán,2600000000,77.22,bình dương,3,2,Có,None,Đông Nam,13.0,False,C13.16-marina tower
821,Bán,1846000000,79.2,bình dương,3,2,Ko,None,Đông Nam,14.0,False,C14.08-marina tower
822,Bán,2100000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,14.0,False,C14.18-marina tower
823,Thuê,7000000,77.22,bình dương,3,2,None,None,Đông Nam,14.0,False,C14.16-marina tower
824,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Đông Nam,15.0,False,C15.16-marina tower
825,Bán,2046000000,79.2,bình dương,3,2,None,None,Đông Nam,16.0,False,C16.08-marina tower
826,Thuê,6000000,59.94,bình dương,2,2,Full,None,Đông Nam,16.0,False,C16.11-marina tower
827,Bán,1950000000,79.2,bình dương,3,2,None,None,Đông Nam,11.0,False,C11.08-marina tower
828,Bán,1950000000,79.2,bình dương,3,2,Ko,None,Đông Nam,11.0,False,C11.08-marina tower
829,Bán,1750000000,59.94,bình dương,2,2,Có,None,Đông Nam,12.0,False,C12.15-marina tower
830,Bán,1596000000,53.53,bình dương,2,2,Ko,None,Đông Bắc,16.0,False,A16.06-marina tower
831,Bán,2053000000,71.6,bình dương,2,2,Full,None,Đông Nam,11.0,False,C11.18-marina tower
832,Bán,1750000000,59.94,bình dương,2,2,Ko,None,Đông Nam,10.0,False,C10.10-marina tower
833,Bán,1838000000,71.6,bình dương,2,2,Ko,None,Đông Nam,19.0,False,C19.14-marina tower
834,Bán,1550000000,51.46,bình dương,1,1,None,None,Đông Bắc,13.0,False,A13.10-marina tower
835,Bán,1800000000,61.62,bình dương,2,2,Full,None,Tây Bắc,10.0,False,C10.20-marina tower
836,Bán,2000000000,71.6,bình dương,2,2,Full,None,Đông Nam,12.0,False,C12.14-marina tower
837,Bán,2100000000,77.22,bình dương,3,2,Full,None,Đông Nam,7.0,False,C07.17-marina tower
838,Bán,1620000000,53.53,bình dương,2,2,Ko,None,Đông Nam,7.0,False,C07.13-marina tower
839,Bán,1800000000,59.94,bình dương,None,None,None,None,Đông Nam,7.0,False,C07.10-marina tower
840,Bán,1950000000,77.22,bình dương,3,2,Có,None,Đông Nam,7.0,False,C07.16-marina tower
841,Bán,1900000000,77.22,bình dương,3,2,Ko,None,Đông Nam,9.0,False,C09.17-marina tower
842,Bán,1700000000,59.94,bình dương,2,2,None,None,Tây Bắc,10.0,False,C10.02-marina tower
843,Bán,1730000000,59.94,bình dương,2,2,Có,None,Đông Bắc,19.0,False,B19.01-marina tower
844,Bán,2100000000,73.89,bình dương,2,2,None,None,Tây Nam,19.0,False,B19.09-marina tower
845,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Đông Nam,5.0,False,C05.16-marina tower
846,Bán,1700000000,61.62,bình dương,2,2,Full,None,Đông Nam,5.0,False,C05.20-marina tower
847,Bán,1630000000,53.53,bình dương,2,2,Có,None,Đông Nam,6.0,False,C06.12-marina tower
848,Bán,1800000000,59.94,bình dương,2,2,None,None,Đông Nam,7.0,False,C07.02-marina tower
849,Bán,1700000000,59.94,bình dương,2,2,None,None,Đông Bắc,16.0,False,A16.08-marina tower
850,Bán,2000000000,79.2,bình dương,3,2,Có,None,Đông Nam,6.0,False,C06.08-marina tower
851,Bán,3059000000,116.56,bình dương,3,2,None,None,Tây Nam,14.0,False,B14.09-marina tower
852,Bán,1948000000,59.94,bình dương,2,2,Có,None,Đông Bắc,16.0,False,B16.01-marina tower
853,Bán,1900000000,59.94,bình dương,2,2,Full,None,Đông Nam,15.0,False,B15.14-marina tower
854,Bán,1838000000,65.03,bình dương,2,2,Có,None,Tây Nam,15.0,False,B15.07-marina tower
855,Bán,2040000000,77.22,bình dương,3,2,Có,None,Đông Bắc,16.0,False,B16.03-marina tower
856,Bán,1850000000,70.2,bình dương,2,2,Ko,None,Tây Bắc,18.0,False,B18.12-marina tower
857,Bán,1853000000,70.2,bình dương,2,2,Có,None,Tây Nam,17.0,False,B17.06-marina tower
858,Bán,1930000000,65.03,bình dương,2,2,Có,None,Tây Nam,16.0,False,B16.06-marina tower
859,Bán,1826000000,59.94,bình dương,2,2,Có,None,Đông Bắc,18.0,False,B18.02-marina tower
860,Bán,1950000000,73.89,bình dương,2,2,Có,None,Tây Nam,18.0,False,B18.09- marina tower 
861,Bán,1803000000,59.94,bình dương,2,2,Có,None,Đông Bắc,16.0,False,B16.02-marina tower
862,Bán,1750000000,59.0,bình dương,2,2,Full,None,Tây Bắc,17.0,False,B17.10-marina tower
863,Bán,3500000000,150.0,bình dương,None,None,Ko,None,Tây Nam,14.0,False,A14.12-marina tower
864,Bán,2000000000,77.22,bình dương,3,2,Ko,None,Tây Nam,17.0,False,B17.04-marina tower
865,Bán,1950000000,71.6,bình dương,2,2,Có,None,Tây Nam,10.0,False,B10.07-marina tower
866,Bán,2244000000,68.73,bình dương,3,2,Có,None,Tây Nam,10.0,False,B10.04-marina tower
867,Bán,2464000000,77.0,bình dương,3,2,Có,None,Đông Nam,14.0,False,C14.16-marina tower
868,Bán,2200000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,10.0,False,B10.12- marina tower 
869,Bán,1900000000,71.6,bình dương,2,2,Ko,None,Tây Nam,10.0,False,B10.08- marina tower 
870,Bán,2300000000,77.22,bình dương,3,2,None,None,Đông Bắc,13.0,False,B13.03-marina tower
871,Bán,2000000000,71.6,bình dương,2,2,Ko,None,Tây Nam,12.0,False,B12.08-marina tower
872,Bán,2100000000,71.6,bình dương,2,2,None,None,Tây Nam,12.0,False,B12.07-marina tower
873,Bán,2300000000,73.89,bình dương,2,2,Full,None,Tây Nam,13.0,False,B13.09-marina tower
874,Bán,1850000000,68.73,bình dương,3,2,Có,None,Tây Nam,13.0,False,B13.04-marina tower
875,Bán,2559000000,77.22,bình dương,3,2,Full,None,Đông Nam,13.0,False,B13.14-marina tower
876,Bán,1970000000,71.6,bình dương,2,2,Có,None,Tây Nam,13.0,False,B13.07-marina tower
877,Bán,1750000000,59.94,bình dương,2,2,Full,None,Đông Bắc,13.0,False,B13.01-marina tower
878,Bán,2100000000,77.22,bình dương,3,2,Full,None,Đông Bắc,5.0,False,B05.03-marina tower
879,Bán,2200000000,68.73,bình dương,3,2,Full,None,Tây Nam,6.0,False,B06.04-marina tower
880,Bán,2300000000,59.94,bình dương,2,2,Có,None,Đông Nam,8.0,False,B08.13-marina tower
881,Bán,1520000000,53.55,bình dương,1,1,Full,None,Tây Nam,6.0,False,B06.05-marina tower
882,Bán,2400000000,71.6,bình dương,2,2,None,None,Đông Nam,16.0,False,C16.09-marina tower
883,Bán,2228000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,5.0,False,B05.11-marina tower
884,Bán,2000000000,77.22,bình dương,3,2,Full,None,Đông Bắc,9.0,False,B09.03-marina tower
885,Bán,1900000000,68.73,bình dương,3,2,None,None,Tây Nam,8.0,False,B08.04-marina tower
886,Bán,1650000000,53.64,bình dương,2,2,Full,None,Đông Nam,7.0,False,B07.14-marina tower
887,Bán,2150000000,71.6,bình dương,2,2,Full,None,Tây Bắc,7.0,False,B07.12-marina tower
888,Bán,1600000000,53.64,bình dương,2,2,Có,None,Đông Nam,9.0,False,B09.14-marina tower
889,Bán,2000000000,71.6,bình dương,2,2,Ko,None,Tây Bắc,6.0,False,B06.11-marina tower
890,Bán,2000000000,73.89,bình dương,2,2,Ko,None,Tây Nam,8.0,False,B08.09-marina tower
891,Bán,1750000000,59.0,bình dương,2,2,Full,None,Tây Bắc,8.0,False,B08.10-marina tower
892,Bán,1947500000,71.6,bình dương,2,2,Ko,None,Tây Bắc,8.0,False,B08.12-marina tower
893,Bán,1730000000,59.94,bình dương,2,2,Ko,None,Tây Nam,17.0,False,A17.02-marina tower
894,Bán,1826000000,61.62,bình dương,2,2,Ko,None,Tây Nam,16.0,False,A16.01-marina tower
895,Bán,2500000000,79.2,bình dương,3,2,Full,None,Đông Bắc,16.0,False,A16.11-marina tower
896,Bán,2000000000,61.62,bình dương,2,2,Có,None,Tây Nam,16.0,False,A16.16-marina tower
897,Bán,2158000000,79.2,bình dương,3,2,Full,None,Đông Bắc,17.0,False,A17.11-marina tower
898,Bán,1980000000,73.89,bình dương,2,2,Có,None,Tây Nam,10.0,False,B10.09-marina tower
899,Bán,2056000000,77.22,bình dương,3,2,Có,None,Tây Nam,18.0,False,A18.03-marina tower
900,Thuê,7500000,61.62,bình dương,2,2,None,None,Tây Nam,18.0,False,A18.17-marina tower
901,Bán,2246000000,79.2,bình dương,3,2,Full,None,Đông Bắc,18.0,False,A18.11-marina tower
902,Bán,2254000000,78.31,bình dương,3,2,Ko,None,Tây Nam,19.0,False,A19.12-marina tower
903,Bán,1799000000,59.94,bình dương,2,2,Full,None,Tây Nam,19.0,False,A19.02-marina tower
904,Bán,2100000000,71.6,bình dương,2,2,Full,None,Tây Nam,17.0,False,A17.14-marina tower
905,Bán,2100000000,77.22,bình dương,3,2,Có,None,Đông Bắc,18.0,False,A18.04-marina tower
906,Bán,1780000000,59.94,bình dương,2,2,Full,None,Đông Bắc,19.0,False,A19.05-marina tower
907,Bán,1950000000,77.22,bình dương,3,2,Ko,None,Đông Bắc,12.0,False,A12.04-marina tower
908,Bán,1788000000,59.94,bình dương,2,2,Có,None,Đông Bắc,14.0,False,A14.09-marina tower
909,Bán,1800000000,59.94,bình dương,2,2,Có,None,Tây Nam,12.0,False,A12.16-marina tower
910,Bán,2070000000,79.2,bình dương,3,2,None,None,Đông Bắc,13.0,False,A13.11-marina tower
911,Bán,1926000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-marina tower
912,Thuê,6500000,59.94,bình dương,2,2,Có,None,Đông Bắc,14.0,False,A14.09-marina tower
913,Bán,2500000000,77.22,bình dương,3,2,Full,None,Tây Bắc,6.0,False,C06.17-marina tower
914,Bán,2550000000,71.6,bình dương,2,2,None,None,Tây Nam,8.0,False,A08.15-marina tower
915,Bán,1688000000,59.94,bình dương,2,2,Ko,None,Đông Bắc,15.0,False,A15.09-marina tower
916,Bán,2000000000,71.6,bình dương,2,2,None,None,Đông Nam,7.0,False,C07.14-marina tower
917,Bán,2387600000,77.22,bình dương,3,2,Full,None,Đông Bắc,10.0,False,A10.04-marina tower
918,Bán,1900000000,79.2,bình dương,3,2,Ko,None,Đông Bắc,11.0,False,A11.11-marina tower
919,Thuê,7000000,47.62,bình dương,1,1,Ko,None,Tây Nam,16.0,False,A16.01-marina tower
920,Bán,1536000000,51.46,bình dương,1,1,Có,None,Đông Bắc,11.0,False,A11.10-marina tower
921,Bán,1506000000,51.46,bình dương,1,1,None,None,Đông Bắc,4.0,False,A04.07-marina tower
922,Bán,2007000000,77.22,bình dương,3,2,Full,None,Đông Bắc,5.0,False,A05.04-marina tower
923,Bán,2000000000,79.2,bình dương,3,2,Có,None,Đông Bắc,5.0,False,A05.11-marina tower
924,Bán,2000000000,79.2,bình dương,3,2,None,None,Đông Bắc,7.0,False,A07.11-marina tower
925,Bán,1900000000,59.94,bình dương,2,2,Có,None,Đông Bắc,7.0,False,A07.05-marina tower
926,Thuê,9500000,86.98,quận 9,3,2,Ko,None,Đông Bắc,None,False,C8-04-9 view
927,Thuê,12000000,69.0,quận 9,2,2,Full,None,Tây Bắc,None,False,A-23-12-saigon gateway
928,Thuê,12000000,69.0,quận 9,2,2,Full,None,Tây Bắc,0.0,False,A-20-12-saigon gateway
929,Thuê,9500000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,23.0,False,A-23-04-saigon gateway
930,Bán,3000000000,64.2,thủ đức,2,2,Ko,Sổ hồng,Đông Bắc,10.0,False,B0-10.28-sunview town
931,Thuê,6500000,63.0,thủ đức,2,2,Có,HDMB,None,8.0,True,B.8.810-stown
932,Thuê,9000000,81.0,quận 9,3,2,Ko,None,Tây Bắc,None,False,A13-04-9 view
933,Thuê,9000000,69.0,thủ đức,2,2,None,None,None,19.0,False,A-19-19-lavita garden
934,Thuê,9000000,68.0,None,2,2,Có,None,Đông Nam,None,False,A16-10-nan
935,Thuê,8000000,55.52,quận 9,2,1,Full,HDMB,Đông Nam,23.0,False,A-23-16-saigon gateway
936,Bán,2550000000,53.0,quận 9,2,1,Ko,None,None,None,False,B-17-14-saigon gateway
937,Thuê,8000000,73.0,thủ đức,2,2,Full,None,None,0.0,False,"B3-16-sunview 1,2"
938,Thuê,10000000,None,quận 9,None,None,None,None,None,None,False,A-11-02-saigon gateway
939,Thuê,12000000,68.0,quận 9,2,2,Full,None,Đông Nam,None,False,D-11-03-him lam phú an
940,Thuê,10000000,75.0,None,2,2,Full,None,Đông Bắc,None,False,D1.06.01-nan
941,Bán,2200000000,75.0,thủ đức,2,2,Full,None,None,6.0,False,A2.06.01-4s linh đông
942,Thuê,7000000,None,None,2,2,Ko,None,None,None,False,F.8.24-P2-nan
943,Bán,2800000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,16.0,False,C-16-05-him lam phú an
944,Bán,1480000000,57.0,thủ đức,2,2,Ko,HDMB,Đông Nam,2.0,False,B.02.01-tdh riverview
945,Bán,1870000000,47.59,thủ đức,2,1,None,None,Tây Bắc,11.0,False,D.17.11-P1-saigon avenue
946,Bán,2772000000,77.11,thủ đức,3,2,Có,None,Tây Bắc,7.0,False,C.1.7-P2-saigon avenue
947,Bán,2800000000,77.11,thủ đức,3,2,Ko,None,Tây Bắc,18.0,False,C.20.18-P1-saigon avenue
948,Bán,2300000000,62.27,thủ đức,2,2,Ko,None,Tây Bắc,17.0,False,B.2.17-P2-saigon avenue
949,Thuê,8000000,62.27,thủ đức,2,2,Có,None,Tây Bắc,9.0,False,B.3.9-P2-saigon avenue
950,Bán,2380600000,62.27,thủ đức,2,2,Ko,None,Tây Bắc,11.0,False,B.3.11-P2-saigon avenue
951,Bán,2520000000,62.13,thủ đức,2,2,Ko,None,Đông Nam,17.0,False,F.8.17-P1-saigon avenue
952,Bán,2982000000,77.11,thủ đức,3,2,None,None,Đông Nam,23.0,False,C.1.23-P1-saigon avenue
953,Bán,2530000000,62.27,thủ đức,2,2,Full,None,Đông Nam,24.0,False,B.6.24-P1-saigon avenue
954,Bán,2500000000,62.27,thủ đức,2,2,Full,None,Đông Nam,19.0,False,B.2.19-P1-saigon avenue
955,Bán,2600000000,62.27,thủ đức,2,2,Full,None,Đông Nam,23.0,False,B.4.23-P1-saigon avenue
956,Bán,2534000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,B.18.12-P2-saigon avenue
957,Bán,2466000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,14.0,False,B.18.14-P2-saigon avenue
958,Bán,2250000000,62.27,thủ đức,2,2,None,None,Đông Bắc,9.0,False,B.18.9-P2-saigon avenue
959,Bán,2825000000,62.27,thủ đức,2,2,Full,None,Đông Bắc,11.0,False,A.15.11-P2-saigon avenue
960,Bán,2425000000,62.27,thủ đức,2,2,Ko,None,Đông Bắc,10.0,False,B.16.10-P2-saigon avenue
961,Bán,3000000000,85.0,thủ đức,3,2,Có,None,None,19.0,False,D1-19-04-4s linh đông
962,Thuê,9000000,65.0,None,2,2,Full,None,None,12.0,False,B.20.14-P1-nan
963,Bán,4680000000,85.2,None,2,2,None,None,Đông Bắc,12.0,False,T3-1203-palm heights
964,Bán,4767000000,85.2,None,2,2,None,None,Đông Bắc,9.0,False,T3-0903-palm heights
965,Thuê,12075000,77.1,None,2,2,None,None,Đông Bắc,4.0,False,T3-0404-palm heights
966,Thuê,18000000,121.5,None,3,2,Có,None,Tây Nam,3.0,False,T3-0307-palm heights
967,Bán,4206000000000,76.4,None,2,2,None,None,Tây Nam,0.0,False, T3-12A01-palm heights
968,Bán,4850000000,80.4,None,2,2,None,None,Đông Bắc,29.0,False,T3-2905-palm heights
969,Thuê,19000000,121.5,None,3,2,None,None,Tây Nam,28.0,False,T3-2802-palm heights
970,Thuê,17000000,85.2,None,2,2,None,None,Đông Bắc,27.0,False,T3-2703-palm heights
971,MCG cho thuê,13000000,77.1,None,2,2,Full,None,Đông Bắc,27.0,False,T3-2604-palm heights
972,Bán,7000000000,121.5,None,3,2,None,None,Tây Nam,18.0,False,T3-1807-palm heights
973,Bán,6020000000,121.5,None,3,2,Full,None,Tây Nam,15.0,False,T3-1507-palm heights
974,Thuê,15000000,77.1,None,2,2,Full,None,Đông Bắc,16.0,False,T3-1604-palm heights
975,Thuê,14000000,77.1,None,2,2,Full,None,Đông Bắc,15.0,False,T3-1504-palm heights
976,Thuê,18000000,121.5,None,3,2,None,None,Tây Nam,15.0,False,T3-1502-palm heights
977,Thuê,17000000,85.2,None,2,2,None,None,Đông Bắc,25.0,False, T2-2503-palm heights
978,Thuê,14050000,79.1,None,2,2,None,None,Tây Nam,26.0,False, T2-2601-palm heights
979,Bán,4949000000,80.4,None,2,2,Full,None,Đông Bắc,29.0,False, T2-2904-palm heights
980,Thuê,12000000,80.4,None,2,2,Full,None,Đông Bắc,7.0,False, T2-0704-palm heights
981,Thuê,25000000,105.0,None,3,2,Full,None,Tây Nam,8.0,False, T2-0807-palm heights
982,Thuê,17000000,79.1,None,2,2,Có,None,Tây Nam,10.0,False, T2-1001-palm heights
983,Thuê,18000000,85.2,None,2,2,None,None,Đông Bắc,19.0,False, T2-1903-palm heights
984,Bán,4343000000,77.1,None,2,2,Full,None,Đông Bắc,22.0,False, T2-2205-palm heights
985,Bán,7025000000,121.5,None,3,2,Full,None,Tây Bắc,29.0,False,T1-2906-palm heights
986,Bán,4500000000,80.4,None,2,2,Full,None,Tây Bắc,30.0,False,T1-3004-palm heights
987,Bán,5375000000,121.5,None,3,2,Ko,None,Đông Nam,35.0,False,T1-3502-palm heights
